(-11.164907910805907,3.203247469170619e-13)
(-11.162088248408661,0.08006446841653374)
(-11.15363512355455,0.16003019537647178)
(-11.13956609478069,0.23979878102981944)
(-11.119910331650145,0.31927250639117577)
(-11.09470847363598,0.39835466793201846)
(-11.064012434310834,0.4769499052392589)
(-11.027885152564043,0.5549645195531641)
(-10.986400293018853,0.6323067811008644)
(-10.9396418982425,0.7088872232676129)
(-10.887703995726598,0.7846189217942604)
(-10.83069016295988,0.859417757353653)
(-10.76871305421566,0.9332026600381292)
(-10.701893892929458,1.0058958344821214)
(-10.630361933746025,1.0774229645450568)
(-10.554253898467765,1.1477133966871929)
(-10.473713390238409,1.2167003013816877)
(-10.388890290346835,1.2843208121170497)
(-10.299940142037467,1.3505161417522635)
(-10.207023525667925,1.4152316761896309)
(-10.11030542946396,1.4784170455251735)
(-10.009954619989848,1.5400261730211173)
(-9.906143016282703,1.600017302417482)
(-9.799045071396247,1.658353004258553)
(-9.68883716486732,1.7150001620536155)
(-9.575697009362253,1.7699299392187766)
(-9.459803074484125,1.8231177278573285)
(-9.341334030431076,1.8745430805294574)
(-9.220468213894906,1.9241896262381624)
(-9.097383118282172,1.9720449719171385)
(-8.972254910031804,2.0181005907485483)
(-8.845257972497048,2.062351698664735)
(-8.716564478559672,2.1047971203988163)
(-8.58634399285325,2.145439146445745)
(-8.454763104193495,2.184283382279066)
(-8.321985088548947,2.22133859114024)
(-8.188169602636975,2.2566165316786164)
(-8.053472407999527,2.2901317916719903)
(-7.9180451252018855,2.3219016190017245)
(-7.7820350176057955,2.3519457509937816)
(-7.645584803997325,2.3802862431691993)
(-7.508832499198766,2.4069472983756093)
(-7.371911281663389,2.4319550971966244)
(-7.234949386940826,2.4553376304593733)
(-7.09807002580951,2.4771245345831776)
(-6.961391325798957,2.49734693043516)
(-6.825026294769037,2.5160372662824377)
(-6.6890828051734905,2.5332291653560195)
(-6.553663597610411,2.5489572784693646)
(-6.4188663022516526,2.5632571420651775)
(-6.284783476744812,2.576165041997931)
(-6.151502664297657,2.587717886310313)
(-6.019106439360036,2.5979530692795363)
(-5.887672518911548,2.6069083711493213)
(-5.757273830750671,2.6146218353211554)
(-5.627978618964323,2.621131666166324)
(-5.499850552486324,2.6264761304597397)
(-5.372948841118637,2.6306934651775973)
(-5.24732835792428,2.6338217915802833)
(-5.123039766960752,2.635899035472175)
(-5.000129655384821,2.636962853503792)
(-4.87864066902196,2.637050565359332)
(-4.75861165055629,2.6361990916534728)
(-4.640077779559315,2.6344448973454013)
(-4.523070713636941,2.631823940465129)
(-4.407618730034354,2.6283716259369054)
(-4.293746867096652,2.624122764276853)
(-4.1814770650394015,2.6191115349366285)
(-4.070828305537353,2.613371454061807)
(-3.9618167496923777,2.606935346430451)
(-3.8544558739871513,2.5998353213431447)
(-3.7487566038839244,2.5921027522281888)
(-3.6447274447652243,2.5837682597379352)
(-3.5423746099581663,2.574861698110833)
(-3.441702145621213,2.565412144580683)
(-3.3427120523079847,2.5554478916202283)
(-3.2454044030558054,2.544996441812754)
(-3.1497774578769664,2.5340845051525145)
(-3.0558277745588036,2.522737998582282)
(-2.963550315703898,2.5109820475842177)
(-2.872938551965228,2.4988409896483117)
(-2.7839845614586314,2.4863383794577882)
(-2.696679125305612,2.473496995591587)
(-2.6110118194227048,2.4603388486927598)
(-2.5269711024434267,2.446885190829661)
(-2.4445443999183594,2.433156526011362)
(-2.363718184802601,2.419172621693134)
(-2.284478054299296,2.4049525211594722)
(-2.206808803129784,2.3905145566735726)
(-2.130694493308405,2.3758763632895747)
(-2.0561185205062333,2.361054893231006)
(-1.9830636770933434,2.346066430745718)
(-1.9115122119533643,2.33092660735419)
(-1.8414458871674706,2.3156504174143815)
(-1.7728460316674337,2.3002522339323113)
(-1.705693591959177,2.2847458245532377)
(-1.639969180019375,2.2691443676737757)
(-1.5756531184681803,2.253460468620362)
(-1.5127254831211938,2.2377061758443726)
(-1.4511661430232674,2.221892997088731)
(-1.3909547980659602,2.206031915485158)
(-1.3320710142891707,2.1901334055452018)
(-1.274494256965981,2.174207449012031)
(-1.2182039215679485,2.158263550543386)
(-1.163179362706048,2.1423107531994834)
(-1.1093999211402916,2.126357653712643)
(-1.0568449489486536,2.1104124175182775)
(-1.0054938329434753,2.0944827935295027)
(-0.9553260164209115,2.0785761286400786)
(-0.9063210193263441,2.062699381942626)
(-0.8584584569159369,2.0468591386511092)
(-0.8117180569918038,2.0310616237185335)
(-0.7660796757854391,2.0153127151424943)
(-0.7215233125613566,1.9996179569528285)
(-0.6780291230100547,1.9839825718771011)
(-0.6355774314967434,1.9684114736809488)
(-0.5941487422295553,1.9529092791815224)
(-0.5537237494082597,1.937480319933365)
(-0.514283346411955,1.9221286535870419)
(-0.4758086340815909,1.9068580749217097)
(-0.43828092815071734,1.8916721265536327)
(-0.4016817658753924,1.876574109323335)
(-0.3659929119118421,1.8615670923647245)
(-0.33119636348813136,1.846653922860062)
(-0.29727435491391907,1.831837235485151)
(-0.26420936147018936,1.817119461549554)
(-0.23198410271878608,1.8025028378369923)
(-0.20058154526956498,1.787989415151403)
(-0.16998490504106692,1.7735810665744385)
(-0.1401776490487281,1.7592794954403341)
(-0.11114349675289063,1.7450862430343548)
(-0.08286642099715763,1.7310026960210911)
(-0.05533064856598539,1.7170300936090392)
(-0.028520660388839044,1.7031695344579765)
(-0.002421191416757234,1.6894219833356767)
(0.02298276980428668,1.6757882775305688)
(0.04770598184022439,1.6622691330269377)
(0.07176295133418102,1.6488651504492364)
(0.09516793420977553,1.6355768207821082)
(0.11793493709313285,1.6224045308725759)
(0.14007771893545407,1.6093485687209053)
(0.16160979281906318,1.5964091285664874)
(0.18254442793088516,1.583586315775059)
(0.20289465168823934,1.5708801515334516)
(0.22267325200279067,1.5582905773580151)
(0.24189277966935138,1.5458174594226612)
(0.2605655508670806,1.5334605927124731)
(0.2787036497613639,1.5212197050086305)
(0.2963189311951016,1.5090944607105572)
(0.31342302346131656,1.497084464499338)
(0.3300273311421247,1.485189264851397)
(0.34614303801229895,1.4734083574030865)
(0.36178110999373647,1.461741188174661)
(0.376952298155191,1.4501871566573468)
(0.39166714174967343,1.438745618768591)
(0.40593597128278613,1.4274158896802207)
(0.41976891160570656,1.4161972465241006)
(0.43317588502703636,1.4050889309797603)
(0.446166614438068,1.3940901517483322)
(0.45875062644650483,1.3832000869169891)
