(-8.719485463668095,2.714374820276129e-13)
(-8.716734266883572,0.06784280561112413)
(-8.708486531156497,0.13558779024331613)
(-8.694759791892073,0.20313747440217964)
(-8.67558318010495,0.2703950592140535)
(-8.650997281310518,0.3372647608963613)
(-8.621053939724554,0.40365213829436236)
(-8.585816009493302,0.46946441129737626)
(-8.545357055126532,0.5346107680507308)
(-8.499761003726302,0.5990026590056214)
(-8.449121751988946,0.6625540759953777)
(-8.393542731302192,0.7251818146908678)
(-8.333136434559936,0.7868057189672435)
(-8.268023908569955,0.8473489059060616)
(-8.19833421613388,0.906737970358002)
(-8.124203872031384,0.964903168198837)
(-8.045776257242437,1.021778577621993)
(-7.963201015792515,1.0773022380218573)
(-7.876633438607154,1.1314162662301723)
(-7.786233838716555,1.184066950070564)
(-7.692166920076481,1.2352048193569583)
(-7.594601158009867,1.2847846949193165)
(-7.49370815355866,1.3327657154571555)
(-7.389662034923308,1.3791113440908147)
(-7.2826388400708915,1.4237893542358606)
(-7.172815925428603,1.4667717964638047)
(-7.06037138708174,1.5080349465640703)
(-6.94548351523961,1.5475592395218496)
(-6.8283302440939995,1.5853291820540507)
(-6.709088652823367,1.6213332561095055)
(-6.5879344793243355,1.6555638065682894)
(-6.465041664172459,1.6880169176321598)
(-6.340581923317772,1.7186922787646122)
(-6.214724350391962,1.747593041542179)
(-6.087635049225097,1.7747256687621822)
(-5.95947679690515,1.8000997771238816)
(-5.830408737465342,1.8237279747610882)
(-5.700586106053665,1.8456256948562266)
(-5.570159981777825,1.8658110271258765)
(-5.439277076757449,1.8843045444189215)
(-5.308079542007789,1.9011291355483984)
(-5.176704812118186,1.91630983140145)
(-5.045285472105282,1.9298736360035897)
(-4.913949150986179,1.9418493589254675)
(-4.782818444934539,1.9522674514122378)
(-4.652010839661661,1.9611598419482719)
(-4.521638702289963,1.968559783413222)
(-4.391809247460637,1.9745016979921175)
(-4.262624545435607,1.9790210302646916)
(-4.134181543648207,1.9821541051577065)
(-4.006572104728386,1.9839379916343471)
(-3.879883059609248,1.9844103723657813)
(-3.7541962743437267,1.9836094195697742)
(-3.6295887292943347,1.9815736771518662)
(-3.506132609393767,1.978341949225621)
(-3.383895404223723,1.9739531950506652)
(-3.262940016707363,1.9684464303802738)
(-3.143324879266287,1.9618606351739867)
(-3.0251040763509525,1.9542346675967535)
(-2.9083274723132795,1.945607184196214)
(-2.793040843652305,1.936016566123611)
(-2.679286014726083,1.9255008512413787)
(-2.5671009960857014,1.9140976719412894)
(-2.4565201246496198,1.9018441984811623)
(-2.3475742049978088,1.8887770876351664)
(-2.24029065112522,1.874932436442562)
(-2.1346936280524167,1.8603457408320276)
(-2.030804192747561,1.845051858893363)
(-1.9286404338680467,1.8290849785650165)
(-1.828217609881773,1.8124785895045328)
(-1.7295482851772561,1.795265458909172)
(-1.6326424638182322,1.7774776110557557)
(-1.537507720642284,1.7591463103317377)
(-1.4441493294440522,1.740302047533674)
(-1.3525703880274917,1.7209745292167087)
(-1.2627719399091961,1.7011926698683963)
(-1.1747530926006218,1.6809845867338908)
(-1.08851113224186,1.6603775970503865)
(-1.0040416345707082,1.6393982175302337)
(-0.9213385721278167,1.6180721658968837)
(-0.840394417657564,1.5964243642998874)
(-0.7612002436802616,1.5744789444413965)
(-0.6837458182301732,1.552259254255006)
(-0.6080196967707603,1.5297878659859867)
(-0.534009310313655,1.507086585530258)
(-0.4617010497811015,1.484176462897595)
(-0.3910803466634222,1.461077803672542)
(-0.32213175003313593,1.4378101813543511)
(-0.25483899998622606,1.4143924504648737)
(-0.18918509758852642,1.3908427603207194)
(-0.1251523714114984,1.3671785693730933)
(-0.06272254074692554,1.3434166600256339)
(-0.0018767755942594364,1.319573153847123)
(0.057404246482285606,1.295663527102232)
(0.1151402865272945,1.2717026265294888)
(0.1713514932969828,1.2477046853013511)
(0.22605835518877926,1.2236833391067046)
(0.2792816548946309,1.1996516423012054)
(0.3310424266749605,1.175622084075766)
(0.3813619161506964,1.1516066045980238)
(0.43026154251163484,1.1276166110859214)
(0.47776286304062127,1.1036629937765812)
(0.5238875398545529,1.0797561417573773)
(0.5686573087650498,1.0559059586296948)
(0.6120939501635604,1.0321218779790662)
(0.6542192618379766,1.0084128786285216)
(0.6950550336301257,0.9847874996547548)
(0.7346230238460255,0.961253855149372)
(0.7729449373333729,0.9378196487099161)
(0.8100424051433793,0.9144921876476066)
(0.8459369656967962,0.8912783969007991)
(0.8806500473767425,0.8681848326450727)
(0.9142029524736551,0.8452176955925975)
(0.9466168424105137,0.8223828439750357)
