(-11.164907910805907,4.229366402361067e-13)
(-11.16156050422315,0.10571140776215975)
(-11.151525459631095,0.21128789593827307)
(-11.134824267359726,0.31659501523768513)
(-11.111492627810843,0.4214992537186067)
(-11.081580277328104,0.5258684974010156)
(-11.045150746583895,0.6295724813084317)
(-11.002281053614928,0.7324832279199804)
(-10.953061334196036,0.8344754701566877)
(-10.897594412761674,0.9354270561999783)
(-10.83599531756064,1.0352193336425186)
(-10.768390744155964,1.1337375106984742)
(-10.694918471753063,1.2308709924482522)
(-10.615726737152299,1.326513690357843)
(-10.53097357137373,1.4205643035908415)
(-10.44082610419023,1.5129265709178479)
(-10.345459841930703,1.603509492318973)
(-10.245057923977347,1.692227519666458)
(-10.13981036338208,1.7790007161619572)
(-10.029913276969529,1.8637548844830656)
(-9.915568110181223,1.9464216638627576)
(-9.79698086175099,2.0269385965804165)
(-9.674361313090861,2.105249164581367)
(-9.54792226701442,2.181302797161001)
(-9.417878800136373,2.255054850847809)
(-9.284447532968892,2.3264665627955523)
(-9.14784592139282,2.3955049791474243)
(-9.008291572821093,2.4621428599638286)
(-8.86600158999844,2.5263585624102323)
(-8.721191945000914,2.588135903982672)
(-8.57407688561678,2.6474640076065414)
(-8.424868375910938,2.7043371304800283)
(-8.273775572403487,2.758754478548465)
(-8.121004336932792,2.810720008490869)
(-7.966756786927964,2.860242219077103)
(-7.811230883488298,2.907333933714673)
(-7.654620057359934,2.9520120759502824)
(-7.49711287261512,2.9942974396245505)
(-7.3388927275781,3.0342144553006785)
(-7.1801375923051065,3.071790954501174)
(-7.0210197817144016,3.10705793319277)
(-6.861705763276315,3.1400493158600966)
(-6.702355998012104,3.1708017214052315)
(-6.543124813414139,3.199354232004263)
(-6.3841603067873205,3.225748165945106)
(-6.225604277421608,3.250026855364014)
(-6.067592185937327,3.2722354296929326)
(-5.910253139096556,3.29242060552676)
(-5.7537098983444475,3.3106304835197884)
(-5.598078910331748,3.326914352824721)
(-5.443470357672928,3.3413225034963303)
(-5.289988232728628,3.3539060512124217)
(-5.137730404837675,3.364716750626834)
(-4.986788750776425,3.373806856879621)
(-4.837249249498315,3.3812289570342378)
(-4.689192113983656,3.38703582957673)
(-4.54269192847539,3.391280309020151)
(-4.397817794786604,3.394015159321872)
(-4.254633486330152,3.3952929560029896)
(-4.113197608596842,3.3951659768159113)
(-3.9735637648821385,3.3936861007757666)
(-3.835780726145247,3.390904715331189)
(-3.699892603956287,3.386872631432721)
(-3.5659390255684147,3.3816400062298775)
(-3.4339553102267746,3.3752562731117965)
(-3.303972645900919,3.3677700787922547)
(-3.176018265699785,3.3592292271292457)
(-3.050115623298227,3.3496806293620445)
(-2.926284566771293,3.3391702604441793)
(-2.804541510296523,3.327743121148918)
(-2.6848996032456145,3.3154432056242853)
(-2.5673688962442305,3.3023134740771134)
(-2.4519565038332765,3.2883958302698795)
(-2.338666763415565,3.273731103519931)
(-2.2275013902194782,3.258359034897723)
(-2.118459628055143,3.242318267329066)
(-2.011538395685728,3.2256463393201398)
(-1.9067324286311405,3.2083796820016035)
(-1.8040344163837458,3.1905536192935733)
(-1.7034351348352685,3.1722023708495644)
(-1.6049235739532208,3.153359057599722)
(-1.508487060645567,3.1340557096366513)
(-1.4141113768170999,3.1143232762274327)
(-1.3217808726359335,3.0941916377429965)
(-1.2314785750469999,3.073689619307439)
(-1.1431862915857782,3.0528450059811982)
(-1.0568847095598466,3.0316845593030934)
(-0.972553490678249,3.0102340350271466)
(-0.8901713612194289,2.9885182019005994)
(-0.8097161978376135,2.9665608613398513)
(-0.7311651091151883,2.9443848678708564)
(-0.6544945129748865,2.9220121502101333)
(-0.5796802100707876,2.8994637328715642)
(-0.5066974532809997,2.876759758192971)
(-0.43552101342798927,2.8539195086847235)
(-0.36612524135446584,2.830961429610605)
(-0.29848412648408335,2.8079031517186146)
(-0.23257135199669954,2.784761514046544)
(-0.16836034674780415,2.761552586733872)
(-0.10582433406107021,2.738291693777787)
(-0.04493637752177937,2.7149934356771883)
(0.014330576102769998,2.691671711914001)
(0.07200365669171914,2.6683397432264258)
(0.1281100332262178,2.645010093633568)
(0.18267687875285782,2.6216946921754887)
(0.23573133773864097,2.598404854336901)
(0.28730049570410177,2.5751513031266957)
(0.33741135102442144,2.5519441897890993)
(0.3860907887916008,2.5287931141256577)
(0.43336555663419807,2.5057071444102967)
(0.47926224239452125,2.482694836882651)
(0.5238072535666507,2.4597642548073693)
(0.5670267984022094,2.4369229870896483)
(0.6089468685941749,2.414178166439326)
(0.6495932234526561,2.391536487077951)
(0.6889913754898436,2.36900422198507)
(0.7271665773348622,2.3465872396815937)
(0.7641438099025235,2.3242910205496514)
(0.7999477717432951,2.3021206726896852)
(0.8346028695049987,2.28008094731673)
(0.8681332094398858,2.258176253698954)
(0.9005625898937918,2.2364106736424914)
(0.9319144947170322,2.21478797552745)
(0.9622120875395852,2.193311627900743)
(0.9914782068558917,2.171984812632118)
(1.0197353618672749,2.1508104376402186)
(1.0470057290326236,2.129791149196169)
(1.0733111492804266,2.1089293438124757)
(1.0986731258377256,2.0882271797254783)
(1.1231128226338019,2.0676865879798663)
(1.1466510632387081,2.0473092831240285)
(1.16930833029881,2.0270967735251944)
(1.1911047654336357,2.0070503713134706)
(1.2120601695602167,1.9871712019640269)
(1.232194003613004,1.9674602135267036)
(1.2515253896292589,1.947918185512377)
(1.2700731121714548,1.928545737445424)
(1.28785562005993,1.909343337091622)
(1.3048910283905293,1.890311308370705)
(1.3211971208134712,1.8714498389628524)
(1.3367913520510661,1.8527589876181523)
(1.3516908506332734,1.83423869117811)
(1.36591242183132,1.8158887713180585)
(1.3794725507708199,1.7977089410192573)
(1.3923874057069845,1.7796988107792855)
(1.4046728414455953,1.7618578945691976)
(1.4163444028944248,1.7441856155457738)
(1.4274173287307887,1.7266813115269701)
(1.4379065551718153,1.709344240238577)
(1.447826719834896,1.6921735843398578)
(1.45719216567664,1.6751684562357674)
(1.4660169449993874,1.6583279026832165)
(1.4743148235151031,1.6416509091985725)
(1.4820992844571923,1.6251364042734795)
(1.4893835327313778,1.6087832634058414)
(1.4961804990974676,1.5925903129526282)
(1.5025028443743682,1.5765563338110267)
(1.5083629636612772,1.5606800649341543)
(1.5137729905691029,1.5449602066882409)
(1.5187448014526392,1.5293954240528043)
(1.5232900196459247,1.513984349680531)
(1.5274200196854426,1.4987255868077622)
(1.5311459315235993,1.4836177120320222)
(1.5344786447253516,1.4686592779574077)
(1.5374288126443707,1.4538488157136193)
(1.5400068565750507,1.4391848373535732)
(1.5422229698769838,1.4246658381343131)
(1.5440871220688144,1.4102902986858261)
(1.5456090628886745,1.3960566870721856)
(1.5467983263186913,1.381963460749311)
(1.5476642345712417,1.368009068423483)
(1.5482159020349282,1.3541919518145817)
(1.5484622391784295,1.3405105473279018)
(1.54841195641056,1.3269632876382504)
(1.5480735678950943,1.313548603189882)
(1.5474553953190573,1.3002649236157289)
(1.5465655716133178,1.2871106790791955)
(1.5454120446245538,1.2740843015417915)
(1.5440025807376472,1.2611842259595916)
(1.5423447684478393,1.2484088914115499)
(1.5404460218820053,1.235756742162523)
(1.5383135842685682,1.2232262286637632)
(1.5359545313556402,1.2108158084935525)
(1.5333757747771075,1.1985239472405513)
(1.5305840653664837,1.1863491193323459)
(1.5275859964183902,1.1742898088115694)
(1.52438800689767,1.1623445100619036)
(1.5209963845961878,1.150511728486163)
(1.5174172692374093,1.138789981138568)
(1.5136566555289894,1.1271777973132453)
(1.5097203961635595,1.1156737190908979)
(1.5056142047680334,1.1042763018454949)
(1.5013436588017308,1.0929841147127677)
(1.4969142024036735,1.0817957410222367)
(1.4923311491894724,1.0707097786943918)
(1.48759968499817,1.0597248406046174)
(1.48272487058952,1.0488395549153815)
(1.4777116442921308,1.0380525653781463)
(1.4725648246029932,1.027362531606438)
(1.4672891127388752,1.016768129321421)
(1.4618890951401284,1.0062680505713126)
(1.4563692459274853,0.9958610039258905)
(1.4507339293093857,0.9855457146918485)
(1.4449874019740638,0.9753209248840904)
(1.4391338153432425,0.9651853936116631)
(1.4331772179056967,0.9551378970201796)
(1.4271215574306684,0.9451772284178013)
(1.4209706831556765,0.9353021983443215)
(1.4147283479317012,0.9255116346228192)
(1.4083982103263961,0.9158043823948054)
(1.4019838366859607,0.9061793041396974)
(1.395488703156337,0.8966352796794813)
(1.3889161976643702,0.8871712061693069)
(1.3822696218595925,0.8777859980748246)
(1.375552193017275,0.8684785871369439)
(1.3687670459033916,0.859247922324756)
(1.3619172346021517,0.8500929697772366)
(1.3550057343067297,0.8410127127344202)
(1.3480354430738333,0.8320061514586072)
(1.3410091835427556,0.8230723031462337)
(1.3339297046195169,0.8142102018309296)
(1.3267996831267406,0.8054188982783291)
(1.3196217254198686,0.7966974598731186)
(1.312398368970334,0.7880449704988474)
(1.305132083916282,0.7794605304109293)
(1.2978252745814682,0.7709432561033374)
(1.2904802809628784,0.7624922801693567)
(1.2830993801876998,0.7541067511568716)
(1.2756847879401974,0.74578583341853)
(1.2682386598590547,0.737528706957187)
(1.2607630929057638,0.7293345672669772)
(1.2532601267046046,0.7212026251703587)
(1.245731744854753,0.7131321066514529)
(1.2381798762150673,0.7051222526860007)
(1.230606396162076,0.6971723190682306)
(1.223013127821681,0.6892815762349037)
(1.215401843275104,0.6814493090868474)
(1.2077742647395655,0.6736748168081846)
(1.2001320657242012,0.6659574126835609)
(1.192476872161696,0.6582964239135454)
(1.18481026351613,0.6506911914284917)
(1.177133773867482,0.6431410697010042)
(1.1694488929732834,0.6356454265572805)
(1.161757067307856,0.6282036429874682)
(1.1540597010795908,0.6208151129552489)
(1.1463581572266988,0.613479243206819)
(1.138653758391877,0.6061954530794258)
(1.1309477878763041,0.5989631743096205)
(1.1232414905733745,0.5917818508413818)
(1.1155360738826017,0.5846509386342439)
(1.107832708604058,0.5775699054715734)
(1.1001325298137803,0.5705382307691031)
(1.0924366377204935,0.5635554053838729)
(1.0847460985040456,0.5566209314236623)
(1.0770619451359307,0.5497343220570439)
(1.069385178182244,0.5428951013241431)
(1.061716766589451,0.5361028039482193)
(1.0540576484532833,0.5293569751481374)
(1.0464087317711521,0.5226571704518347)
(1.0387708951783696,0.5160029555108525)
(1.0311449886685338,0.5093939059160094)
(1.0235318342983888,0.5028296070142959)
(1.0159322268774873,0.4963096537270401)
(1.0083469346429537,0.48983365036942905)
(1.0007766999196497,0.48340121047142676)
(0.9932222397660633,0.4770119566001486)
(0.9856842466061791,0.470665520183752)
(0.9781633888476453,0.4643615413368721)
(0.9706603114864994,0.4580996686876702)
(0.9631756366987383,0.4518795592065118)
(0.95570996441899,0.4457008780363331)
(0.9482638729065687,0.43956329832471525)
(0.940837919299149,0.4334665010577062)
(0.9334326401543289,0.427410174895421)
(0.9260485519793278,0.4213940160094311)
(0.9186861517490532,0.4154177279219996)
(0.9113459174127773,0.40948102134714204)
(0.9040283083896683,0.403583614033569)
(0.8967337660533835,0.3977252306095081)
(0.8894627142059683,0.39190560242942357)
(0.8822155595412621,0.38612446742264966)
(0.8749926920980391,0.3803815699439497)
(0.8677944857030925,0.3746766606260085)
(0.8606212984044471,0.3690094962338634)
(0.8534734728949442,0.3633798395212944)
(0.8463513369263519,0.35778745908915355)
(0.839255203714217,0.35223212924566344)
(0.8321853723336506,0.3467136298686694)
(0.8251421281062251,0.3412317462698546)
(0.8181257429781591,0.33578626906091436)
(0.8111364758899557,0.33037699402170795)
(0.8041745731378633,0.32500372197029137)
(0.7972402687267688,0.3196662586350259)
(0.7903337847154941,0.31436441452853625)
(0.7834553315540224,0.3090980048236439)
(0.7766051084130938,0.3038668492312407)
(0.7697833035062608,0.2986707718800759)
(0.76299009440458,0.2935096011984735)
(0.7562256483440771,0.2883831697979539)
(0.749490122526134,0.2832913143587554)
(0.7427836644109538,0.27823387551724527)
(0.7361064120042371,0.27321069775520557)
(0.729458494137074,0.2682216292908959)
(0.722840030739967,0.2632665219724277)
(0.7162511331092254,0.2583452311720462)
(0.7096919041683327,0.253457615683174)
(0.7031624387226022,0.24860353761879883)
(0.69666282370795,0.24378286231174834)
(0.690193138433882,0.23899545821676388)
(0.6837534548202814,0.23424119681424577)
(0.6773438376295078,0.22951995251597693)
(0.6709643446920055,0.2248316025723204)
(0.6646150271269995,0.2201760269812802)
(0.6582959295578209,0.2155531083992405)
